I	J	Score	Match	NoMatch
170	15	2.94783e+09	44003.8	64046
207	148	6.10346e+09	11220.3	586230
9	77	2.38946e+09	38081.1	296829
0	154	9.51107e+09	19339.1	271802
170	101	3.05624e+09	50781.3	56608.4
69	18	1.72569e+09	19067.7	182993
170	123	8.75078e+08	12912.7	94425.5
131	177	7.48002e+09	12026	485235
26	208	5.52368e+09	40873.6	175559
170	149	7.23797e+08	23360	92237.9
69	132	6.95505e+09	8100.37	183601
170	139	8.14816e+08	35851.8	63934.4
165	10	1.58946e+10	52948.5	482532
170	122	8.22438e+08	36054.9	55704.6
26	209	4.99991e+09	15157.9	193394
9	206	7.64611e+09	52013.7	264091
69	31	2.27018e+09	15661.8	196556
170	42	3.14547e+09	54159.7	61076.5
128	12	1.98676e+10	50735.7	542579
207	114	1.79417e+10	8124.89	576920
170	164	8.92077e+08	32087.3	88025
143	12	2.27832e+10	35961.4	617431
69	28	1.81018e+09	37907.3	158900
131	152	7.29532e+09	22711.8	477582
170	175	8.1113e+08	41162.2	56674.7
26	176	7.84212e+09	50710.3	179497
170	188	8.19249e+08	9912.77	84897.5
40	90	4.85743e+09	21202.2	616844
69	47	2.22039e+09	38651.8	157615
9	147	1.14889e+10	32641.2	279242
170	172	7.85238e+08	54376	50599.6
192	129	9.4088e+09	32355	735462
170	22	3.07538e+09	47929.2	56767.1
26	4	1.25576e+09	60286.6	147779
69	117	1.29778e+09	2884.27	182312
170	44	3.3527e+09	52590	69808.5
170	197	1.66736e+09	8623.99	102379
174	70	1.20934e+10	49797.7	288072
69	57	1.85253e+09	13837	184479
170	108	2.95079e+09	53400.8	37238.2
131	63	1.94119e+10	20551.8	501440
165	82	1.61101e+10	7076.69	512083
207	141	8.63036e+09	4675.29	571911
0	96	2.80981e+09	26477.6	389627
26	77	1.31755e+09	65159.3	155268
170	184	7.53989e+08	12014.6	78508
170	125	8.12276e+08	32102.1	53937
69	39	2.05944e+09	3224.41	184902
9	178	1.03548e+10	25424	242214
170	177	7.91912e+08	34401	52515.9
128	107	2.0521e+10	5175.66	556648
170	152	7.88385e+08	37156.8	52793.1
69	45	1.98739e+09	32573.5	167296
26	206	4.52413e+09	55999.5	145622
170	63	3.23562e+09	35181.7	76466.1
143	107	2.37256e+10	5503.04	616399
170	81	2.85345e+09	50361.3	37303.5
69	182	6.89224e+09	34253.8	158026
170	48	2.83744e+09	47751	46795.6
26	147	6.52497e+09	30537.5	166862
170	111	2.99419e+09	50498.6	42960
9	7	2.19622e+09	53220.8	266379
207	43	1.60281e+10	18007.4	563629
131	81	1.8985e+10	4447.61	493561
170	138	8.14531e+08	31176.3	52017.4
69	98	1.28196e+09	31055.6	154376
170	148	6.57422e+08	42667.7	63840.2
6	194	2.26991e+10	53331.1	1.02268e+06
165	185	5.49299e+09	33772.1	492925
170	114	3.01992e+09	49396.4	44705.9
69	66	1.2705e+09	6554.37	177095
26	178	5.36186e+09	31214.5	121940
40	2	1.64902e+09	76613.3	593149
170	141	8.00685e+08	31793	53850.8
170	43	2.74012e+09	47753	42941.7
170	113	2.78144e+09	63956.9	41286.1
69	55	2.01166e+09	26688.9	159470
170	153	7.69126e+08	33225.5	49307.5
26	7	8.62971e+08	59239.7	145877
9	17	1.42697e+09	37406.2	263680
170	211	1.47627e+09	5670.92	85737.7
128	14	1.40578e+10	62124.2	529246
69	34	1.67734e+09	15380	176454
174	134	1.78931e+09	18842.6	247883
207	113	1.42579e+10	18136.8	578048
170	186	6.05273e+08	20284.3	69306.3
170	74	2.72123e+09	49000.2	36421.3
131	48	1.77553e+10	3569.56	501321
69	187	6.73803e+09	1551.68	181347
170	106	2.67246e+09	48890.4	36570.4
143	14	1.64717e+10	55129.7	596318
26	17	4.78429e+08	47664.5	138937
192	146	1.20883e+10	72979.5	680482
0	121	1.25022e+10	46764.5	366163
170	18	2.94989e+09	39104	59914.4
170	132	7.65897e+08	32761.2	55898.4
69	33	2.05925e+09	2658.01	182692
170	31	2.87321e+09	58509.3	50666.8
170	28	2.7279e+09	37551.5	56213.9
9	135	9.62515e+09	12796	266182
165	25	1.44921e+10	43405.9	511165
26	135	5.24357e+09	15295.2	149200
170	47	2.7577e+09	40426	52798.7
69	140	7.07057e+09	26713.5	161990
170	117	2.65378e+09	33613.9	48540.5
170	57	2.75254e+09	57874.7	37399.2
207	153	8.48682e+09	3485.03	569990
170	39	2.54963e+09	47640	37444.5
69	202	5.82583e+09	27049.1	157987
170	45	2.82196e+09	31850.3	64976.6
170	182	8.01959e+08	31733.9	57503.4
26	80	1.02924e+09	9036.86	171105
131	111	1.87308e+10	4973.48	498829
69	155	6.86573e+09	1960.04	181945
170	98	2.53974e+09	47413.6	34975.5
170	66	2.53703e+09	47712.1	32895.4
170	55	2.56583e+09	30671.4	52445.1
128	181	4.22904e+09	35066.8	542033
170	34	2.62983e+09	55392.9	33399.5
69	201	6.1761e+09	26259	171736
9	80	1.66085e+09	50404.5	244221
170	187	7.64e+08	31776.2	48080.8
26	51	5.46834e+08	42451.2	155116
170	33	2.51127e+09	47695.5	34612.7
143	181	4.03504e+09	15284.7	621893
170	140	8.23235e+08	32609.4	53052.2
69	205	5.8047e+09	27642.7	158484
40	3	5.02575e+09	33293.7	644713
170	202	1.31804e+09	3251.9	78741.7
170	155	7.81492e+08	32848.6	48014.6
170	201	1.38994e+09	35095.9	59857.1
26	151	5.86962e+09	42775	133376
207	211	3.63033e+09	38790.7	543560
69	32	2.10429e+09	28770.1	161039
170	205	1.3117e+09	3839.75	79245.1
170	32	2.59128e+09	52386.9	34379.6
165	15	1.29921e+10	61552.5	470803
170	203	1.30159e+09	5335.6	79003.3
170	99	2.53306e+09	4903.67	77519.8
69	203	5.88599e+09	4076.67	183304
170	59	2.56876e+09	48996.3	35434.6
174	190	3.19015e+09	65432.3	260315
131	138	6.50995e+09	30228.7	463309
170	119	2.52565e+09	46848	31939.3
170	41	2.47852e+09	32418.3	49176.9
26	54	6.04961e+08	40143.8	161906
170	65	2.51658e+09	47990	31506.4
9	51	1.35505e+09	40634.1	271417
69	99	1.29268e+09	5731.68	179734
170	173	7.77197e+08	30933.1	45898.1
170	161	7.8012e+08	31445.1	47760.6
170	204	1.27095e+09	2136.95	76611.3
170	103	2.40393e+09	46624.2	30165.5
69	59	2.15101e+09	29729.3	157744
170	116	2.45626e+09	32247.8	44385.7
170	53	2.38125e+09	2654.62	75205.6
170	56	2.44524e+09	32036.9	46746
170	38	2.46095e+09	47648.1	33435.5
26	115	1.58233e+09	15701.1	169652
170	171	7.97389e+08	33691.2	44248.4
68	69	5.49461e+09	59057.2	891625
128	23	1.661e+10	14384	584041
69	119	1.28492e+09	5194.13	176635
170	180	7.71012e+08	32033.3	46137.9
0	179	1.38014e+10	18498.1	409797
170	93	2.50312e+09	47286.3	32596.6
170	1	2.42161e+09	46254.4	31330.8
170	19	2.39056e+09	4250.81	74929.5
192	160	1.21998e+10	52931.4	691621
170	16	2.36123e+09	30928.4	45850.4
207	186	8.73537e+09	2519.83	578013
69	41	2.01235e+09	3623.39	181014
170	136	7.76548e+08	31193.9	46014.4
170	13	2.33961e+09	30157.9	45228
170	76	2.43266e+09	47832	27378.4
9	151	1.04193e+10	9904.85	280730
143	23	1.90772e+10	24803.9	633699
26	170	4.78368e+09	59938.4	134335
172	172	0.0469716	64881.5	978.825
69	65	1.25487e+09	7917.43	174621
172	22	2.08087e+09	17672	47909
172	44	2.66437e+09	22446.5	60836.7
69	173	6.65462e+09	1487.53	178386
131	148	5.69062e+09	48489.8	468362
172	197	5.5831e+08	20796.1	51091.9
165	101	1.65633e+10	92151.8	439543
172	108	1.93418e+09	9071.67	42452.1
69	161	6.79327e+09	1812.05	180436
26	27	2.59484e+08	43045.9	131916
172	184	1.69476e+08	17578.7	33828.6
172	125	1.9345e+08	17494.4	29429.4
69	204	5.67343e+09	25386.8	156404
172	177	1.21151e+08	19055.3	28746.3
9	54	1.90287e+09	31796.7	284736
172	152	1.3154e+08	23932	26902.7
69	103	1.27994e+09	6207.22	173625
172	63	2.54472e+09	34135.9	38396.7
207	74	1.86513e+10	4536.71	571827
26	64	1.22846e+09	27392.9	141345
172	81	1.83237e+09	19658.3	28891.3
69	116	1.29634e+09	31712.5	147963
172	48	1.82323e+09	19180.5	36251
172	111	2.02042e+09	24746.2	29597.2
40	208	2.02965e+10	7431.06	659431
69	53	2.00225e+09	26896.3	154006
172	138	2.04972e+08	17006.5	27072
172	148	2.00567e+08	27324.5	40068.2
131	114	1.88464e+10	17861	486585
174	49	1.20765e+10	79987.2	328994
128	110	1.94191e+10	13832	572170
26	94	1.10198e+09	35714.7	148228
69	56	2.0171e+09	1862.75	179962
172	114	2.03767e+09	23116.4	31870.7
143	110	2.23566e+10	12940.6	633140
172	141	1.78788e+08	17205.9	29322.7
9	115	3.14337e+09	12986.1	286851
69	38	1.99625e+09	6060.41	178065
172	43	1.705e+09	17897.5	33681.9
172	113	2.12958e+09	35061.2	31066.5
69	171	6.83726e+09	1992.89	178989
172	153	1.31498e+08	18051.8	25365.9
26	183	6.37026e+09	45779.2	151178
172	211	5.0409e+08	14691.4	37602
165	123	6.39907e+09	22582.6	509061
69	180	6.66119e+09	1495.02	179718
172	186	2.03019e+08	16653.8	33821.5
207	106	1.90204e+10	3930.79	572472
172	74	1.73613e+09	4425.01	41881.3
69	93	1.26195e+09	10259.3	172666
172	106	1.71091e+09	18008.4	28337.1
172	18	1.98404e+09	30051.8	29851.3
69	1	1.94586e+09	2550.45	178077
0	124	1.13806e+10	69375.8	298890
26	137	5.16152e+09	20283.4	161408
172	132	1.88253e+08	5253.98	44290.4
172	31	2.08302e+09	17825.9	52235
69	19	2.08793e+09	28452.5	153770
172	28	1.77441e+09	18293.8	36356.4
9	170	8.00743e+09	52042.6	256715
6	36	6.3804e+09	95630.3	945525
131	141	6.74962e+09	9459.99	486528
172	47	1.81114e+09	26703.8	27405.6
172	117	1.62901e+09	17486.1	25553
69	16	2.0368e+09	25568.7	154252
172	57	1.82414e+09	31702.4	24456.4
69	136	6.62476e+09	1932.42	178318
172	39	1.53815e+09	17823	28146.3
26	71	1.21374e+09	47425.7	111362
192	50	1.53025e+10	20027.2	747204
172	45	1.82913e+09	19776.3	37935.4
69	13	2.02394e+09	919.384	177509
172	182	7.47177e+07	13555.3	36566.8
69	76	1.31677e+09	2360.87	175892
172	98	1.57528e+09	16859.8	26414
172	66	1.5423e+09	17500.1	23992.2
128	97	1.91768e+10	28057.3	555177
172	55	1.48228e+09	17090.3	26910.9
172	34	1.66543e+09	25342.3	24334.8
207	18	1.59704e+10	26626.1	563334
172	187	1.37511e+08	19716.9	21024.8
26	12	6.61527e+08	14185	170010
172	33	1.46401e+09	17772.6	25420.4
172	140	2.10668e+08	19367.4	27179
172	202	4.01256e+08	17425.6	25452.8
165	149	5.53808e+09	36022.6	503881
143	97	2.21232e+10	27642.5	615670
172	155	1.32203e+08	18143.9	23604.1
172	201	4.64835e+08	18790	37047.8
9	27	1.53945e+09	18828.9	270617
172	205	4.14545e+08	17392	26577.6
172	32	1.55178e+09	18815.4	28835.8
172	203	4.163e+08	18989.8	26233.9
172	99	1.59172e+09	4916.73	38391.5
26	107	1.21731e+09	31347.1	121358
172	59	1.49841e+09	19656.2	25659.4
172	119	1.49492e+09	17526.5	22145.6
131	43	1.76886e+10	22172.5	478866
172	41	1.43247e+09	17491.9	24988.1
150	150	0.219605	203742	2.81943e-11
172	65	1.50958e+09	17797.5	22583.6
172	173	1.0877e+08	16083.4	21632.5
172	161	1.04018e+08	18142.8	21947.6
174	95	1.00898e+10	61236.4	306595
172	204	3.81988e+08	13959.9	25673.1
172	103	1.40042e+09	16389.7	21284.7
26	14	5.97445e+08	57245.5	125005
172	116	1.41722e+09	16654.5	20863.8
40	209	1.71069e+10	12714.6	646266
172	53	1.30737e+09	17489.2	21255.8
172	56	1.35677e+09	17302.7	22365
172	38	1.42281e+09	18843.7	23124.7
172	171	1.12781e+08	4931.15	33893.2
172	180	1.17769e+08	2515.7	36540.3
172	93	1.50458e+09	16828.1	23939.6
172	1	1.33015e+09	16711.2	21758.8
172	19	1.35236e+09	19460.3	20604.7
172	16	1.27986e+09	17156.3	20507.3
172	136	1.7438e+08	17043.3	21049.8
172	13	1.24689e+09	15935.3	20335.4
207	132	8.35104e+09	4291.93	575310
172	76	1.38372e+09	18219.7	17875.4
45	45	0.0335315	49563	5.40012e-12
45	182	1.44153e+09	10413.9	31559.5
45	98	3.33735e+08	11668.8	23456.3
26	181	4.81717e+09	57064.3	110917
45	66	3.3487e+08	3275.3	30068.3
9	64	2.78773e+09	20129.7	263092
45	55	3.59836e+07	10184.2	25668.3
45	34	9.89023e+07	9247.7	32280.7
45	187	1.16405e+09	3432.24	29160.8
45	33	6.97172e+07	4199.83	30844.5
45	140	1.38735e+09	9859.85	28537.8
45	202	9.7146e+08	11873.4	22856.4
150	26	6.67476e+09	56915	167184
45	155	1.21538e+09	4432.07	29167.2
45	201	1.31494e+09	8029.66	39659.4
45	205	9.92126e+08	12350.7	23470.2
45	32	5.2668e+07	6581.55	32921
45	203	1.03694e+09	5733.52	31341.5
128	37	1.98709e+10	32892.1	550147
45	99	3.50524e+08	10884.8	24274.7
45	59	4.97308e+07	17860.3	19306.7
45	119	3.05569e+08	9986.8	21536.6
26	23	5.52374e+08	45585	143721
45	41	3.41562e+07	6286.58	28044.8
45	65	3.14574e+08	3003.19	29229.3
45	173	1.05944e+09	1796.05	27771.2
45	161	1.15155e+09	4213.48	27728.2
131	113	1.47551e+10	18380.7	497206
45	204	8.72165e+08	14694.2	16790.1
45	103	2.84562e+08	10997.5	18528.2
45	116	2.89415e+08	10766.3	18603.3
45	53	3.26588e+07	9162.6	21433.8
45	56	3.4889e+07	9658.05	21861
45	38	7.28866e+07	4264.25	29555.4
45	171	1.12521e+09	8809.17	21866.5
45	180	1.1021e+09	3382.32	27525
165	139	6.30022e+09	51069.2	473023
45	93	2.88827e+08	2079.45	30539.6
45	1	4.50452e+07	16806.6	13514.7
45	19	3.14634e+07	7411.29	24505.1
45	16	3.27665e+07	3716.9	25798
143	37	2.27589e+10	22814.4	620303
45	136	1.06574e+09	1790.3	28154.1
45	13	3.16634e+07	7968.44	20153.6
45	76	2.93591e+08	3599.47	24347
19	19	0.00629503	14269.8	4.54747e-13
19	16	4.0315e+06	1559.69	10308.6
19	136	4.31771e+08	3072.83	9224.96
19	13	6.23e+06	1529.72	8945.67
19	76	1.10484e+08	4167.64	6132.18
26	110	1.09153e+09	10432	166451
0	157	1.07212e+10	27672.7	398732
207	31	1.58836e+10	37400.3	562718
9	94	2.46986e+09	34628	263799
150	35	5.60743e+09	63761.9	148170
26	97	1.18317e+09	20576.9	153538
192	196	5.72824e+09	44276.6	684735
26	37	4.80531e+08	24392.3	149528
131	153	7.22975e+09	36277	456600
26	46	6.10945e+08	4824.96	158366
150	79	6.84298e+09	43914.4	177645
9	183	1.0931e+10	54168.4	257273
207	28	1.5954e+10	8359.76	576348
174	144	1.66948e+09	11593.2	257307
165	122	6.44847e+09	6854.13	509211
26	24	4.74253e+08	15744.1	142302
128	46	2.00907e+10	24993.5	547317
40	176	2.5623e+10	12185.2	668451
26	91	1.01486e+09	26046.7	115611
143	46	2.30318e+10	3202.31	629186
9	137	8.71295e+09	18381.3	277794
150	158	2.69002e+08	74089.2	125620
26	10	4.45152e+08	11749.3	149608
131	211	8.57637e+09	36196.6	465556
207	47	1.57595e+10	11378.6	572788
26	82	8.54525e+08	8527.32	136510
9	71	2.81744e+09	9986.95	263284
0	118	4.00142e+09	75763.8	328912
163	92	3.87437e+10	26547.8	1.18681e+06
150	169	8.34733e+08	56355.4	147049
26	185	5.15058e+09	41715.3	110859
165	42	1.58105e+10	46259.8	493282
128	24	2.01975e+10	36859	530306
131	186	6.61232e+09	38996.4	460938
26	25	6.33081e+08	53326.9	127122
207	117	1.92482e+10	3060.54	570036
192	90	1.95133e+10	96231.6	627632
9	12	1.27774e+09	26982.2	271697
174	5	1.35934e+10	59625.6	342660
143	24	2.31609e+10	2670.94	624572
26	15	4.75579e+08	39809.5	118423
150	168	8.35822e+08	47226.6	158103
26	101	1.04562e+09	15173.8	142399
207	57	1.59409e+10	28483.4	557733
131	74	1.87034e+10	3278.37	492487
165	164	5.50761e+09	70052.8	474365
9	107	2.52921e+09	29490.8	237698
26	123	5.3603e+09	37664.4	119857
150	88	5.81396e+09	29825.1	146418
40	4	4.98622e+09	15721.3	642773
6	75	9.22274e+09	88567	919029
26	149	4.90339e+09	24141.9	141639
26	139	5.24394e+09	36128.5	113841
128	91	1.96965e+10	5777.5	544999
9	14	1.85753e+09	53616.9	243117
207	39	1.60191e+10	5834	570193
150	11	6.18861e+09	37432	157393
26	122	5.01152e+09	36963.7	104979
131	106	1.90259e+10	2251.76	493553
143	91	2.28334e+10	5247.25	605607
0	70	3.03579e+09	41463.9	318166
26	42	4.17735e+08	24162.8	141256
9	181	8.78087e+09	41032.4	241432
68	166	2.36746e+10	64995.8	907611
165	175	6.66449e+09	31568.2	490574
26	164	5.67836e+09	37624.1	132671
174	194	2.97635e+09	95024.5	302499
150	200	3.06208e+09	23433.7	212828
207	45	1.55029e+10	9641.96	578127
26	175	5.24216e+09	32166	115854
192	2	1.69351e+10	44940.2	710638
131	18	1.75509e+10	32123.3	477239
9	23	1.38172e+09	32504.4	271285
26	188	5.12252e+09	31755.9	113237
128	10	1.9613e+10	25658.3	544818
26	172	4.56456e+09	18813.6	136345
150	129	1.31528e+09	19828.4	191386
26	22	5.71877e+08	28460	126419
207	182	6.21347e+09	9482.97	570696
143	10	2.26831e+10	30796.1	599758
165	188	6.62713e+09	17703.7	501412
9	110	2.17592e+09	60720.9	230646
26	44	5.88019e+08	34507.3	138074
40	77	4.20073e+09	27267.2	643589
131	132	6.53495e+09	12885.1	486118
26	197	4.28637e+09	32315.9	128870
150	146	3.0891e+08	77168.5	119690
26	108	7.5647e+08	9554.83	131267
9	97	2.63219e+09	23403	265196
207	98	1.87762e+10	1732.42	571599
174	36	1.17322e+10	28374	334290
0	134	9.25538e+09	18952.7	269533
26	184	4.9712e+09	36603	104102
150	160	3.70025e+08	61972.2	125977
128	82	1.97939e+10	7867.98	546288
26	125	4.84497e+09	4200.05	132022
131	31	1.64573e+10	10960.1	508560
26	177	4.92035e+09	3880.56	133219
165	172	5.28827e+09	55695.5	473586
9	37	1.71483e+09	22806.7	265597
143	82	2.28896e+10	7576.66	606657
26	152	4.97661e+09	36750.1	103383
150	50	6.06312e+09	38630.2	171999
207	66	1.88503e+10	2549.66	569000
192	3	1.19124e+10	57735.2	706089
26	63	1.39256e+09	9166.79	152664
9	46	8.94849e+08	45720.1	231955
131	28	1.7425e+10	22373.4	481736
26	81	9.60509e+08	5375.89	132472
150	196	2.31749e+09	30180.1	142229
26	48	4.47179e+08	8704.9	136025
207	55	1.59597e+10	2473.46	571585
26	111	9.26988e+08	12169.2	131472
165	22	1.60533e+10	38865.8	490136
128	185	3.1243e+09	36905.9	524787
9	24	1.16437e+09	36903.2	235627
40	206	1.70756e+10	26257.3	625793
26	138	4.70608e+09	31111.8	102265
174	75	1.19906e+10	41608.4	287496
150	90	5.48376e+09	44811.5	122449
143	185	3.02658e+09	35745.4	586026
131	47	1.61657e+10	10405.8	493163
26	148	5.16841e+09	50348.7	106342
0	190	6.81656e+09	74249.4	273258
26	114	7.5207e+08	8637.78	135647
207	34	1.61579e+10	21363.9	558371
9	91	2.52361e+09	11060.7	245081
150	2	6.13311e+09	41593.9	157382
26	141	4.787e+09	32002.7	103824
26	43	5.26931e+08	5177.53	135700
131	117	1.92431e+10	1959.99	490538
165	44	1.61187e+10	37624.4	509080
9	10	1.34679e+09	29076.9	246764
26	113	1.09607e+09	33415.4	122010
150	3	3.84852e+09	64348.5	142873
207	187	8.45375e+09	7225.85	563573
128	25	1.77928e+10	35274.8	554293
26	153	4.72706e+09	3861.55	128854
192	208	5.73542e+09	79513.4	673165
143	25	2.02669e+10	21239.3	628406
26	211	3.58595e+09	10071.2	131520
150	208	2.4365e+09	23561.5	172514
6	199	1.9672e+10	45077.6	991076
131	57	1.74158e+10	47881.7	457736
9	82	2.19995e+09	6108.54	253412
26	186	4.70966e+09	40874.4	98899
174	199	3.27995e+09	67172.1	290490
26	74	1.11377e+09	6251.13	129353
207	33	1.62572e+10	2816.49	570434
150	209	2.58424e+09	37591.3	150603
165	197	8.00189e+09	57054.5	478254
26	106	9.83846e+08	20613.7	115030
9	185	9.90272e+09	23172.9	243885
0	49	2.15294e+09	67000	363742
40	147	2.49268e+10	8623.43	639205
26	18	5.09249e+08	13627	135574
131	39	1.72001e+10	4777.91	490650
26	132	4.78325e+09	34130.5	104712
128	15	1.60841e+10	15301.8	552050
150	176	1.35658e+09	25947.4	183903
207	140	8.95043e+09	12112.6	564491
9	25	1.761e+09	14440.7	280491
26	31	4.00241e+08	37716.4	121643
143	15	1.8617e+10	14828.9	612601
26	28	2.91148e+08	18180.6	125768
150	4	3.46886e+09	72456.4	115252
26	47	4.60031e+08	26870.1	116537
131	45	1.78755e+10	4497.52	502673
26	117	1.07502e+09	4387.07	127950
165	108	1.60634e+10	7669.35	507275
9	15	1.57094e+09	9183.38	263533
207	202	3.70793e+09	20151.3	552784
26	57	3.08254e+08	26619.6	118837
150	77	6.6211e+09	37919.8	162150
174	126	2.1864e+09	31034.2	275066
26	39	3.65673e+08	23739.1	111528
192	209	4.49985e+09	80479.5	664318
26	45	4.75124e+08	11163.7	135846
131	182	6.85098e+09	11234.4	488347
128	101	2.03765e+10	59236.7	507455
9	101	2.29786e+09	16653.1	255403
26	182	4.77487e+09	37846.5	101574
150	206	1.87293e+09	69803.1	111461
207	155	8.512e+09	2790.45	569015
26	98	1.03284e+09	13754.7	118817
143	101	2.35159e+10	26276.7	600493
26	66	1.04667e+09	3912.84	126877
0	95	2.59911e+09	68922.6	320669
26	55	5.72377e+08	4108.22	129191
150	147	5.96545e+08	44629.3	132413
9	123	1.00375e+10	10633.3	261371
26	34	3.05321e+08	13252	125723
165	184	6.1391e+09	31361.7	483466
131	98	1.88689e+10	1246.22	491487
40	178	2.47469e+10	3884.48	599699
26	187	4.60032e+09	2731.34	127308
207	201	3.44645e+09	29537.1	556358
26	33	4.07477e+08	7362.62	125128
26	140	4.82787e+09	30423.9	105420
150	178	4.80125e+08	30030	102767
9	149	8.70773e+09	22297.9	257966
26	202	3.78947e+09	32187.4	99989
26	155	4.69691e+09	4109.68	126936
174	210	3.14322e+09	74778.3	307782
128	123	3.95798e+09	19755.9	546884
131	66	1.87929e+10	1803.42	489148
26	201	4.08938e+09	31342.2	113794
150	7	4.11675e+09	59930.3	124829
207	205	3.68783e+09	16805.2	557222
26	205	3.78423e+09	33183.9	100084
9	139	1.01502e+10	4940.1	259513
68	60	5.86849e+09	122509	892327
26	32	5.04794e+08	5471.23	131478
165	125	6.54729e+09	3291.83	507053
143	123	3.65771e+09	22438.4	604280
26	203	3.82862e+09	5108.67	129413
150	17	5.13363e+09	28284.3	137961
26	99	1.08328e+09	8558.58	124048
9	122	9.88718e+09	6769.97	249656
207	32	1.52094e+10	7226.77	570482
26	59	5.46505e+08	6315.37	128298
131	55	1.76355e+10	2135.99	491324
26	119	1.00249e+09	34424	94546.1
26	41	4.68337e+08	8648.56	123130
192	176	1.12571e+10	22720.9	743732
0	144	9.34796e+09	46790.3	243870
150	135	5.26484e+08	24792.8	119345
26	65	1.01724e+09	3049.99	126629
9	42	1.42317e+09	36527.9	243375
26	173	4.5259e+09	2575.93	124438
26	161	4.63847e+09	3100.8	126288
207	203	3.70231e+09	13392.1	561889
128	149	3.54546e+09	19735.3	555165
26	204	3.65938e+09	34563.1	94367.9
40	7	4.68332e+09	15130.6	640415
131	34	1.72601e+10	28429.7	470706
26	103	9.53206e+08	15134.1	111838
150	80	5.38422e+09	43507.9	116277
26	116	1.01154e+09	2608.02	124208
165	177	6.713e+09	3077.99	508144
174	130	2.55232e+09	48845.5	322638
9	164	1.02293e+10	8959.41	275819
26	53	5.35269e+08	3253	124790
26	56	5.57071e+08	4166.87	124799
26	38	3.72216e+08	8264.6	123002
207	99	1.84909e+10	5008.34	568357
143	149	3.51282e+09	26668.1	608310
26	171	4.67641e+09	3362.76	124760
150	51	5.30869e+09	34655.3	142555
26	180	4.54859e+09	2583.43	125771
26	93	8.77152e+08	4436.47	125629
9	175	1.00472e+10	10192.3	252311
26	1	4.88719e+08	31416.7	96351.4
131	187	7.08951e+09	31018.6	459182
26	19	4.6822e+08	4656.45	124707
26	16	5.35501e+08	1974.93	124987
26	136	4.47626e+09	2635.78	124755
26	13	5.3388e+08	2191.84	123377
150	151	4.56626e+08	25485.6	130309
207	59	1.55963e+10	5665.27	569708
26	76	1.05967e+09	4233.49	121160
6	126	2.66413e+10	64043.1	920548
9	188	1.00867e+10	26178.7	233298
165	152	6.63336e+09	10101.7	504154
128	139	3.41903e+09	49247.4	509841
115	115	0.0947319	126250	9.37916e-12
131	33	1.75155e+10	1839.98	490812
163	84	4.07529e+10	35275	1.10088e+06
150	54	4.87058e+09	57141.2	124551
115	170	3.51477e+09	42877.5	92293.2
0	5	2.61353e+09	51596.6	372449
207	119	1.90942e+10	2832.78	566897
9	172	8.29537e+09	16567.7	253074
143	139	3.02716e+09	18801.3	600365
115	27	9.52174e+08	14546.6	101312
174	105	9.16012e+09	40934.6	263069
150	115	5.355e+09	34354	130642
115	64	3.45123e+08	37895.3	71739.5
131	140	6.5275e+09	43414.2	452591
40	17	3.37109e+09	30537.2	606494
192	4	1.14695e+10	59568.9	684743
207	41	1.56866e+10	3668.94	568868
9	22	1.44125e+09	20921.9	248441
115	94	3.33773e+08	19996.8	104843
